ts_utc,series,value_mw,fetched_at_utc
2026-08-18 09:20:02,SOLAR GENERATION,62906,2026-08-18 09:41:26
2026-08-18 09:20:02,GAS GENERATION,1827,2026-08-18 09:41:26
2026-08-18 09:20:02,WIND GENERATION,27239,2026-08-18 09:41:26
2026-08-18 09:20:02,NUCLEAR GENERATION,5016,2026-08-18 09:41:26
2026-08-18 09:20:02,HYDRO GENERATION,25749,2026-08-18 09:41:26
2026-08-18 09:23:33,WIND GENERATION,27506,2026-08-18 09:41:26
2026-08-18 09:23:33,THERMAL GENERATION,117668,2026-08-18 09:41:26
2026-08-18 09:23:33,HYDRO GENERATION,25766,2026-08-18 09:41:26
2026-08-18 09:23:33,GAS GENERATION,1831,2026-08-18 09:41:26
2026-08-18 09:23:33,SOLAR GENERATION,63183,2026-08-18 09:41:26
2026-08-18 09:23:33,NUCLEAR GENERATION,5025,2026-08-18 09:41:26
2026-08-18 09:31:33,NUCLEAR GENERATION,5019,2026-08-18 09:41:26
2026-08-18 09:31:33,GAS GENERATION,1828,2026-08-18 09:41:26
2026-08-18 09:31:33,WIND GENERATION,27637,2026-08-18 09:41:26
2026-08-18 09:31:33,SOLAR GENERATION,61629,2026-08-18 09:41:26
2026-08-18 09:31:33,HYDRO GENERATION,26265,2026-08-18 09:41:26
2026-08-18 09:31:33,THERMAL GENERATION,118649,2026-08-18 09:41:26
2026-08-18 09:33:32,HYDRO GENERATION,26191,2026-08-18 09:41:26
2026-08-18 09:33:32,GAS GENERATION,1825,2026-08-18 09:41:26
2026-08-18 09:33:33,WIND GENERATION,27707,2026-08-18 09:41:26
2026-08-18 09:33:33,THERMAL GENERATION,118367,2026-08-18 09:41:26
2026-08-18 09:33:33,SOLAR GENERATION,61679,2026-08-18 09:41:26
2026-08-18 09:33:33,NUCLEAR GENERATION,5013,2026-08-18 09:41:26
2026-08-18 09:37:33,NUCLEAR GENERATION,5011,2026-08-18 09:41:26
2026-08-18 09:37:33,GAS GENERATION,1823,2026-08-18 09:41:26
2026-08-18 09:37:33,WIND GENERATION,27626,2026-08-18 09:41:26
2026-08-18 09:37:33,THERMAL GENERATION,117977,2026-08-18 09:41:26
2026-08-18 09:37:33,SOLAR GENERATION,61477,2026-08-18 09:41:26
2026-08-18 09:37:33,HYDRO GENERATION,26177,2026-08-18 09:41:26
2026-08-18 09:39:33,WIND GENERATION,27761,2026-08-18 09:41:26
2026-08-18 09:39:33,HYDRO GENERATION,26229,2026-08-18 09:41:26
2026-08-18 09:39:33,SOLAR GENERATION,60753,2026-08-18 09:41:26
2026-08-18 09:39:33,THERMAL GENERATION,118332,2026-08-18 09:41:26
2026-08-18 09:39:33,GAS GENERATION,1842,2026-08-18 09:41:26
2026-08-18 09:39:33,NUCLEAR GENERATION,5017,2026-08-18 09:41:26
2026-08-18 09:43:33,HYDRO GENERATION,26358,2026-08-18 10:25:32
2026-08-18 09:43:33,THERMAL GENERATION,118837,2026-08-18 10:25:32
2026-08-18 09:43:33,WIND GENERATION,27768,2026-08-18 10:25:32
2026-08-18 09:43:33,NUCLEAR GENERATION,5012,2026-08-18 10:25:32
2026-08-18 09:43:33,GAS GENERATION,1837,2026-08-18 10:25:32
2026-08-18 09:43:33,SOLAR GENERATION,60194,2026-08-18 10:25:32
2026-08-18 09:45:32,HYDRO GENERATION,26337,2026-08-18 10:25:32
2026-08-18 09:45:32,GAS GENERATION,1834,2026-08-18 10:25:32
2026-08-18 09:45:33,SOLAR GENERATION,59939,2026-08-18 10:25:32
2026-08-18 09:45:33,WIND GENERATION,27729,2026-08-18 10:25:32
2026-08-18 09:45:33,THERMAL GENERATION,119202,2026-08-18 10:25:32
2026-08-18 09:45:33,NUCLEAR GENERATION,5017,2026-08-18 10:25:32
2026-08-18 09:50:02,WIND GENERATION,27601,2026-08-18 10:25:32
2026-08-18 09:50:02,SOLAR GENERATION,59864,2026-08-18 10:25:32
2026-08-18 09:50:02,HYDRO GENERATION,26309,2026-08-18 10:25:32
2026-08-18 09:50:02,NUCLEAR GENERATION,5016,2026-08-18 10:25:32
2026-08-18 09:50:02,THERMAL GENERATION,119438,2026-08-18 10:25:32
2026-08-18 09:50:02,GAS GENERATION,1827,2026-08-18 10:25:32
2026-08-18 09:54:02,GAS GENERATION,1838,2026-08-18 10:25:32
2026-08-18 09:54:02,WIND GENERATION,27653,2026-08-18 10:25:32
2026-08-18 09:54:02,HYDRO GENERATION,26269,2026-08-18 10:25:32
2026-08-18 09:54:02,NUCLEAR GENERATION,5016,2026-08-18 10:25:32
2026-08-18 09:54:02,SOLAR GENERATION,59198,2026-08-18 10:25:32
2026-08-18 09:54:02,THERMAL GENERATION,119957,2026-08-18 10:25:32
2026-08-18 09:58:02,NUCLEAR GENERATION,5039,2026-08-18 10:25:32
2026-08-18 09:58:02,WIND GENERATION,27820,2026-08-18 10:25:32
2026-08-18 09:58:02,SOLAR GENERATION,58791,2026-08-18 10:25:32
2026-08-18 09:58:02,THERMAL GENERATION,120781,2026-08-18 10:25:32
2026-08-18 09:58:02,GAS GENERATION,1838,2026-08-18 10:25:32
2026-08-18 09:58:02,HYDRO GENERATION,26268,2026-08-18 10:25:32
2026-08-18 10:01:33,WIND GENERATION,27921,2026-08-18 10:25:32
2026-08-18 10:01:33,HYDRO GENERATION,26277,2026-08-18 10:25:32
2026-08-18 10:01:33,NUCLEAR GENERATION,5024,2026-08-18 10:25:32
2026-08-18 10:01:33,GAS GENERATION,1824,2026-08-18 10:25:32
2026-08-18 10:01:33,THERMAL GENERATION,121411,2026-08-18 10:25:32
2026-08-18 10:01:33,SOLAR GENERATION,58354,2026-08-18 10:25:32
2026-08-18 10:05:33,HYDRO GENERATION,26221,2026-08-18 10:25:32
2026-08-18 10:05:33,SOLAR GENERATION,57739,2026-08-18 10:25:32
2026-08-18 10:05:33,WIND GENERATION,28242,2026-08-18 10:25:32
2026-08-18 10:05:33,GAS GENERATION,1851,2026-08-18 10:25:32
2026-08-18 10:05:33,THERMAL GENERATION,122166,2026-08-18 10:25:32
2026-08-18 10:05:33,NUCLEAR GENERATION,5053,2026-08-18 10:25:32
2026-08-18 10:07:33,HYDRO GENERATION,26168,2026-08-18 10:25:32
2026-08-18 10:07:33,GAS GENERATION,1854,2026-08-18 10:25:32
2026-08-18 10:07:33,THERMAL GENERATION,122628,2026-08-18 10:25:32
2026-08-18 10:07:33,NUCLEAR GENERATION,5043,2026-08-18 10:25:32
2026-08-18 10:07:33,SOLAR GENERATION,57285,2026-08-18 10:25:32
2026-08-18 10:07:33,WIND GENERATION,28268,2026-08-18 10:25:32
2026-08-18 10:09:33,SOLAR GENERATION,57118,2026-08-18 10:25:32
2026-08-18 10:09:33,THERMAL GENERATION,122687,2026-08-18 10:25:32
2026-08-18 10:09:33,NUCLEAR GENERATION,5036,2026-08-18 10:25:32
2026-08-18 10:09:33,GAS GENERATION,1844,2026-08-18 10:25:32
2026-08-18 10:09:33,HYDRO GENERATION,26319,2026-08-18 10:25:32
2026-08-18 10:09:33,WIND GENERATION,28320,2026-08-18 10:25:32
2026-08-18 10:13:32,HYDRO GENERATION,26564,2026-08-18 10:25:32
2026-08-18 10:13:32,SOLAR GENERATION,56337,2026-08-18 10:25:32
2026-08-18 10:13:32,GAS GENERATION,1855,2026-08-18 10:25:32
2026-08-18 10:13:33,THERMAL GENERATION,123449,2026-08-18 10:25:32
2026-08-18 10:13:33,NUCLEAR GENERATION,5036,2026-08-18 10:25:32
2026-08-18 10:13:33,WIND GENERATION,28323,2026-08-18 10:25:32
2026-08-18 10:20:02,NUCLEAR GENERATION,5071,2026-08-18 10:25:32
2026-08-18 10:20:02,THERMAL GENERATION,124588,2026-08-18 10:25:32
2026-08-18 10:20:02,GAS GENERATION,1838,2026-08-18 10:25:32
2026-08-18 10:20:02,SOLAR GENERATION,55034,2026-08-18 10:25:32
2026-08-18 10:20:02,WIND GENERATION,28507,2026-08-18 10:25:32
2026-08-18 10:20:02,HYDRO GENERATION,26832,2026-08-18 10:25:32
2026-08-18 10:23:33,GAS GENERATION,1833,2026-08-18 10:25:32
2026-08-18 10:23:33,HYDRO GENERATION,26901,2026-08-18 10:25:32
2026-08-18 10:23:33,WIND GENERATION,28494,2026-08-18 10:25:32
2026-08-18 10:23:33,SOLAR GENERATION,54021,2026-08-18 10:25:32
2026-08-18 10:23:33,THERMAL GENERATION,125366,2026-08-18 10:25:32
2026-08-18 10:23:33,NUCLEAR GENERATION,5038,2026-08-18 10:25:32
2026-08-18 10:27:33,WIND GENERATION,28589,2026-08-18 10:49:26
2026-08-18 10:27:33,HYDRO GENERATION,26867,2026-08-18 10:49:26
2026-08-18 10:27:33,GAS GENERATION,1842,2026-08-18 10:49:26
2026-08-18 10:27:33,NUCLEAR GENERATION,5037,2026-08-18 10:49:26
2026-08-18 10:27:33,SOLAR GENERATION,52711,2026-08-18 10:49:26
2026-08-18 10:27:33,THERMAL GENERATION,126561,2026-08-18 10:49:26
2026-08-18 10:31:33,THERMAL GENERATION,127167,2026-08-18 10:49:26
2026-08-18 10:31:33,GAS GENERATION,1833,2026-08-18 10:49:26
2026-08-18 10:31:33,NUCLEAR GENERATION,5043,2026-08-18 10:49:26
2026-08-18 10:31:33,WIND GENERATION,28709,2026-08-18 10:49:26
2026-08-18 10:31:33,HYDRO GENERATION,27080,2026-08-18 10:49:26
2026-08-18 10:31:33,SOLAR GENERATION,51719,2026-08-18 10:49:26
2026-08-18 10:35:33,HYDRO GENERATION,26846,2026-08-18 10:49:26
2026-08-18 10:35:33,WIND GENERATION,28639,2026-08-18 10:49:26
2026-08-18 10:35:33,NUCLEAR GENERATION,5059,2026-08-18 10:49:26
2026-08-18 10:35:33,SOLAR GENERATION,51123,2026-08-18 10:49:26
2026-08-18 10:35:33,GAS GENERATION,1881,2026-08-18 10:49:26
2026-08-18 10:35:33,THERMAL GENERATION,126682,2026-08-18 10:49:26
2026-08-18 10:37:33,NUCLEAR GENERATION,5062,2026-08-18 10:49:26
2026-08-18 10:37:33,WIND GENERATION,28639,2026-08-18 10:49:26
2026-08-18 10:37:33,SOLAR GENERATION,50744,2026-08-18 10:49:26
2026-08-18 10:37:33,THERMAL GENERATION,126522,2026-08-18 10:49:26
2026-08-18 10:37:33,HYDRO GENERATION,26856,2026-08-18 10:49:26
2026-08-18 10:37:33,GAS GENERATION,1896,2026-08-18 10:49:26
2026-08-18 10:40:02,GAS GENERATION,1888,2026-08-18 10:49:26
2026-08-18 10:40:02,SOLAR GENERATION,49903,2026-08-18 10:49:26
2026-08-18 10:40:02,HYDRO GENERATION,26894,2026-08-18 10:49:26
2026-08-18 10:40:02,NUCLEAR GENERATION,5050,2026-08-18 10:49:26
2026-08-18 10:40:02,THERMAL GENERATION,126867,2026-08-18 10:49:26
2026-08-18 10:40:02,WIND GENERATION,28835,2026-08-18 10:49:26
2026-08-18 10:42:02,WIND GENERATION,28820,2026-08-18 10:49:26
2026-08-18 10:42:02,THERMAL GENERATION,127339,2026-08-18 10:49:26
2026-08-18 10:42:02,GAS GENERATION,1869,2026-08-18 10:49:26
2026-08-18 10:42:02,NUCLEAR GENERATION,5057,2026-08-18 10:49:26
2026-08-18 10:42:02,SOLAR GENERATION,49374,2026-08-18 10:49:26
2026-08-18 10:42:02,HYDRO GENERATION,26627,2026-08-18 10:49:26
2026-08-18 10:46:02,HYDRO GENERATION,26450,2026-08-18 10:49:26
2026-08-18 10:46:02,WIND GENERATION,28994,2026-08-18 10:49:26
2026-08-18 10:46:02,NUCLEAR GENERATION,5044,2026-08-18 10:49:26
2026-08-18 10:46:02,SOLAR GENERATION,48562,2026-08-18 10:49:26
2026-08-18 10:46:02,THERMAL GENERATION,128056,2026-08-18 10:49:26
2026-08-18 10:46:02,GAS GENERATION,1897,2026-08-18 10:49:26
2026-08-18 10:50:02,GAS GENERATION,1907,2026-08-18 11:26:56
2026-08-18 10:50:02,SOLAR GENERATION,47701,2026-08-18 11:26:56
2026-08-18 10:50:02,HYDRO GENERATION,26491,2026-08-18 11:26:56
2026-08-18 10:50:02,THERMAL GENERATION,129045,2026-08-18 11:26:56
2026-08-18 10:50:02,NUCLEAR GENERATION,5061,2026-08-18 11:26:56
2026-08-18 10:50:02,WIND GENERATION,29187,2026-08-18 11:26:56
2026-08-18 10:54:02,THERMAL GENERATION,130151,2026-08-18 11:26:56
2026-08-18 10:54:02,HYDRO GENERATION,26501,2026-08-18 11:26:56
2026-08-18 10:54:02,WIND GENERATION,29364,2026-08-18 11:26:56
2026-08-18 10:54:02,SOLAR GENERATION,45746,2026-08-18 11:26:56
2026-08-18 10:54:02,NUCLEAR GENERATION,5064,2026-08-18 11:26:56
2026-08-18 10:54:02,GAS GENERATION,1901,2026-08-18 11:26:56
2026-08-18 10:58:02,GAS GENERATION,1908,2026-08-18 11:26:56
2026-08-18 10:58:02,NUCLEAR GENERATION,5058,2026-08-18 11:26:56
2026-08-18 10:58:02,THERMAL GENERATION,131343,2026-08-18 11:26:56
2026-08-18 10:58:02,WIND GENERATION,29286,2026-08-18 11:26:56
2026-08-18 10:58:02,SOLAR GENERATION,43979,2026-08-18 11:26:56
2026-08-18 10:58:02,HYDRO GENERATION,26772,2026-08-18 11:26:56
2026-08-18 11:02:02,NUCLEAR GENERATION,5055,2026-08-18 11:26:56
2026-08-18 11:02:02,SOLAR GENERATION,42627,2026-08-18 11:26:56
2026-08-18 11:02:02,HYDRO GENERATION,26785,2026-08-18 11:26:56
2026-08-18 11:02:02,GAS GENERATION,1910,2026-08-18 11:26:56
2026-08-18 11:02:02,THERMAL GENERATION,132438,2026-08-18 11:26:56
2026-08-18 11:02:02,WIND GENERATION,29375,2026-08-18 11:26:56
2026-08-18 11:05:33,HYDRO GENERATION,26825,2026-08-18 11:26:56
2026-08-18 11:05:33,NUCLEAR GENERATION,5057,2026-08-18 11:26:56
2026-08-18 11:05:33,THERMAL GENERATION,133307,2026-08-18 11:26:56
2026-08-18 11:05:33,GAS GENERATION,1904,2026-08-18 11:26:56
2026-08-18 11:05:33,WIND GENERATION,29296,2026-08-18 11:26:56
2026-08-18 11:05:33,SOLAR GENERATION,41877,2026-08-18 11:26:56
2026-08-18 11:10:02,NUCLEAR GENERATION,5046,2026-08-18 11:26:56
2026-08-18 11:10:02,WIND GENERATION,29267,2026-08-18 11:26:56
2026-08-18 11:10:02,HYDRO GENERATION,26594,2026-08-18 11:26:56
2026-08-18 11:10:02,GAS GENERATION,1898,2026-08-18 11:26:56
2026-08-18 11:10:02,THERMAL GENERATION,134637,2026-08-18 11:26:56
2026-08-18 11:10:02,SOLAR GENERATION,40421,2026-08-18 11:26:56
2026-08-18 11:14:02,GAS GENERATION,1894,2026-08-18 11:26:56
2026-08-18 11:14:02,WIND GENERATION,29206,2026-08-18 11:26:56
2026-08-18 11:14:02,THERMAL GENERATION,135844,2026-08-18 11:26:56
2026-08-18 11:14:02,SOLAR GENERATION,39096,2026-08-18 11:26:56
2026-08-18 11:14:02,NUCLEAR GENERATION,5044,2026-08-18 11:26:56
2026-08-18 11:14:02,HYDRO GENERATION,26849,2026-08-18 11:26:56
2026-08-18 12:13:32,GAS GENERATION,2085,2026-08-18 12:53:19
2026-08-18 12:13:32,HYDRO GENERATION,28178,2026-08-18 12:53:19
2026-08-18 12:13:33,SOLAR GENERATION,19169,2026-08-18 12:53:19
2026-08-18 12:13:33,NUCLEAR GENERATION,5069,2026-08-18 12:53:19
2026-08-18 12:13:33,WIND GENERATION,29582,2026-08-18 12:53:19
2026-08-18 12:13:33,THERMAL GENERATION,146869,2026-08-18 12:53:19
2026-08-18 12:16:02,GAS GENERATION,2122,2026-08-18 12:53:19
2026-08-18 12:16:02,THERMAL GENERATION,144918,2026-08-18 12:53:19
2026-08-18 12:16:02,WIND GENERATION,29436,2026-08-18 12:53:19
2026-08-18 12:16:02,SOLAR GENERATION,17931,2026-08-18 12:53:19
2026-08-18 12:16:02,NUCLEAR GENERATION,5072,2026-08-18 12:53:19
2026-08-18 12:16:02,HYDRO GENERATION,27541,2026-08-18 12:53:19
2026-08-18 12:21:33,GAS GENERATION,2206,2026-08-18 12:53:19
2026-08-18 12:21:33,WIND GENERATION,29430,2026-08-18 12:53:19
2026-08-18 12:21:33,SOLAR GENERATION,16504,2026-08-18 12:53:19
2026-08-18 12:21:33,HYDRO GENERATION,29367,2026-08-18 12:53:19
2026-08-18 12:21:33,NUCLEAR GENERATION,5051,2026-08-18 12:53:19
2026-08-18 12:21:33,THERMAL GENERATION,149955,2026-08-18 12:53:19
2026-08-18 12:24:02,GAS GENERATION,2192,2026-08-18 12:53:19
2026-08-18 12:24:02,THERMAL GENERATION,150436,2026-08-18 12:53:19
2026-08-18 12:24:02,HYDRO GENERATION,29593,2026-08-18 12:53:19
2026-08-18 12:24:02,NUCLEAR GENERATION,5046,2026-08-18 12:53:19
2026-08-18 12:24:02,SOLAR GENERATION,15509,2026-08-18 12:53:19
2026-08-18 12:24:02,WIND GENERATION,29434,2026-08-18 12:53:19
2026-08-18 12:52:33,WIND GENERATION,29518,2026-08-18 12:53:19
2026-08-18 12:52:33,NUCLEAR GENERATION,4996,2026-08-18 12:53:19
2026-08-18 12:52:33,GAS GENERATION,2418,2026-08-18 12:53:19
2026-08-18 12:52:33,SOLAR GENERATION,8120,2026-08-18 12:53:19
2026-08-18 12:52:33,THERMAL GENERATION,155518,2026-08-18 12:53:19
2026-08-18 12:52:33,HYDRO GENERATION,29929,2026-08-18 12:53:19
2026-08-18 12:55:33,NUCLEAR GENERATION,5006,2026-08-18 14:36:05
2026-08-18 12:55:33,THERMAL GENERATION,156669,2026-08-18 14:36:05
2026-08-18 12:55:33,HYDRO GENERATION,30096,2026-08-18 14:36:05
2026-08-18 12:55:33,WIND GENERATION,29498,2026-08-18 14:36:05
2026-08-18 12:55:33,SOLAR GENERATION,7526,2026-08-18 14:36:05
2026-08-18 12:55:33,GAS GENERATION,2495,2026-08-18 14:36:05
2026-08-18 12:57:33,NUCLEAR GENERATION,4974,2026-08-18 14:36:05
2026-08-18 12:57:33,WIND GENERATION,29505,2026-08-18 14:36:05
2026-08-18 12:57:33,THERMAL GENERATION,157520,2026-08-18 14:36:05
2026-08-18 12:57:33,GAS GENERATION,2505,2026-08-18 14:36:05
2026-08-18 12:57:33,SOLAR GENERATION,7059,2026-08-18 14:36:05
2026-08-18 12:57:33,HYDRO GENERATION,30186,2026-08-18 14:36:05
2026-08-18 13:01:33,SOLAR GENERATION,6262,2026-08-18 14:36:05
2026-08-18 13:01:33,HYDRO GENERATION,30598,2026-08-18 14:36:05
2026-08-18 13:01:33,NUCLEAR GENERATION,4969,2026-08-18 14:36:05
2026-08-18 13:01:33,WIND GENERATION,29376,2026-08-18 14:36:05
2026-08-18 13:01:33,THERMAL GENERATION,158859,2026-08-18 14:36:05
2026-08-18 13:01:33,GAS GENERATION,2541,2026-08-18 14:36:05
2026-08-18 13:05:33,THERMAL GENERATION,159375,2026-08-18 14:36:05
2026-08-18 13:05:33,HYDRO GENERATION,31165,2026-08-18 14:36:05
2026-08-18 13:05:33,NUCLEAR GENERATION,4984,2026-08-18 14:36:05
2026-08-18 13:05:33,GAS GENERATION,2558,2026-08-18 14:36:05
2026-08-18 13:05:33,SOLAR GENERATION,5550,2026-08-18 14:36:05
2026-08-18 13:05:33,WIND GENERATION,29469,2026-08-18 14:36:05
2026-08-18 13:09:33,HYDRO GENERATION,31607,2026-08-18 14:36:05
2026-08-18 13:09:33,WIND GENERATION,29507,2026-08-18 14:36:05
2026-08-18 13:09:33,THERMAL GENERATION,160267,2026-08-18 14:36:05
2026-08-18 13:09:33,NUCLEAR GENERATION,4969,2026-08-18 14:36:05
2026-08-18 13:09:33,SOLAR GENERATION,4857,2026-08-18 14:36:05
2026-08-18 13:09:33,GAS GENERATION,2580,2026-08-18 14:36:05
2026-08-18 13:13:33,THERMAL GENERATION,161614,2026-08-18 14:36:05
2026-08-18 13:13:33,GAS GENERATION,2582,2026-08-18 14:36:05
2026-08-18 13:13:33,HYDRO GENERATION,32230,2026-08-18 14:36:05
2026-08-18 13:13:33,NUCLEAR GENERATION,4998,2026-08-18 14:36:05
2026-08-18 13:13:33,SOLAR GENERATION,4227,2026-08-18 14:36:05
2026-08-18 13:13:33,WIND GENERATION,29273,2026-08-18 14:36:05
2026-08-18 13:17:33,GAS GENERATION,2624,2026-08-18 14:36:05
2026-08-18 13:17:33,NUCLEAR GENERATION,4978,2026-08-18 14:36:05
2026-08-18 13:17:33,HYDRO GENERATION,32851,2026-08-18 14:36:05
2026-08-18 13:17:33,SOLAR GENERATION,3716,2026-08-18 14:36:05
2026-08-18 13:17:33,THERMAL GENERATION,162456,2026-08-18 14:36:05
2026-08-18 13:17:33,WIND GENERATION,29234,2026-08-18 14:36:05
2026-08-18 13:21:33,NUCLEAR GENERATION,4984,2026-08-18 14:36:05
2026-08-18 13:21:33,GAS GENERATION,2677,2026-08-18 14:36:05
2026-08-18 13:21:33,SOLAR GENERATION,3071,2026-08-18 14:36:05
2026-08-18 13:21:33,THERMAL GENERATION,162825,2026-08-18 14:36:05
2026-08-18 13:21:33,WIND GENERATION,29242,2026-08-18 14:36:05
2026-08-18 13:21:33,HYDRO GENERATION,33266,2026-08-18 14:36:05
2026-08-18 13:25:33,NUCLEAR GENERATION,4986,2026-08-18 14:36:05
2026-08-18 13:25:33,HYDRO GENERATION,33535,2026-08-18 14:36:05
2026-08-18 13:25:33,WIND GENERATION,29150,2026-08-18 14:36:05
2026-08-18 13:25:33,SOLAR GENERATION,2608,2026-08-18 14:36:05
2026-08-18 13:25:33,THERMAL GENERATION,163559,2026-08-18 14:36:05
2026-08-18 13:25:33,GAS GENERATION,2710,2026-08-18 14:36:05
2026-08-18 13:27:33,WIND GENERATION,29033,2026-08-18 14:36:05
2026-08-18 13:27:33,HYDRO GENERATION,33726,2026-08-18 14:36:05
2026-08-18 13:27:33,NUCLEAR GENERATION,4983,2026-08-18 14:36:05
2026-08-18 13:27:33,GAS GENERATION,2729,2026-08-18 14:36:05
2026-08-18 13:27:33,THERMAL GENERATION,163826,2026-08-18 14:36:05
2026-08-18 13:27:33,SOLAR GENERATION,2418,2026-08-18 14:36:05
2026-08-18 13:31:33,GAS GENERATION,2788,2026-08-18 14:36:05
2026-08-18 13:31:33,NUCLEAR GENERATION,4967,2026-08-18 14:36:05
2026-08-18 13:31:33,SOLAR GENERATION,1992,2026-08-18 14:36:05
2026-08-18 13:31:33,THERMAL GENERATION,163998,2026-08-18 14:36:05
2026-08-18 13:31:33,HYDRO GENERATION,34123,2026-08-18 14:36:05
2026-08-18 13:31:33,WIND GENERATION,28484,2026-08-18 14:36:05
2026-08-18 13:35:33,NUCLEAR GENERATION,4983,2026-08-18 14:36:05
2026-08-18 13:35:33,HYDRO GENERATION,34292,2026-08-18 14:36:05
2026-08-18 13:35:33,GAS GENERATION,2881,2026-08-18 14:36:05
2026-08-18 13:35:33,THERMAL GENERATION,163794,2026-08-18 14:36:05
2026-08-18 13:35:33,WIND GENERATION,28338,2026-08-18 14:36:05
2026-08-18 13:35:33,SOLAR GENERATION,1732,2026-08-18 14:36:05
2026-08-18 13:39:33,THERMAL GENERATION,164664,2026-08-18 14:36:05
2026-08-18 13:39:33,WIND GENERATION,28050,2026-08-18 14:36:05
2026-08-18 13:39:33,SOLAR GENERATION,745,2026-08-18 14:36:05
2026-08-18 13:39:33,HYDRO GENERATION,34735,2026-08-18 14:36:05
2026-08-18 13:39:33,NUCLEAR GENERATION,4961,2026-08-18 14:36:05
2026-08-18 13:39:33,GAS GENERATION,2940,2026-08-18 14:36:05
2026-08-18 13:43:33,NUCLEAR GENERATION,4977,2026-08-18 14:36:05
2026-08-18 13:43:33,SOLAR GENERATION,574,2026-08-18 14:36:05
2026-08-18 13:43:33,GAS GENERATION,2975,2026-08-18 14:36:05
2026-08-18 13:43:33,HYDRO GENERATION,34847,2026-08-18 14:36:05
2026-08-18 13:43:33,THERMAL GENERATION,165658,2026-08-18 14:36:05
2026-08-18 13:43:33,WIND GENERATION,28419,2026-08-18 14:36:05
2026-08-18 13:45:33,THERMAL GENERATION,166141,2026-08-18 14:36:05
2026-08-18 13:45:33,WIND GENERATION,28379,2026-08-18 14:36:05
2026-08-18 13:45:33,NUCLEAR GENERATION,4958,2026-08-18 14:36:05
2026-08-18 13:45:33,SOLAR GENERATION,501,2026-08-18 14:36:05
2026-08-18 13:45:33,GAS GENERATION,2986,2026-08-18 14:36:05
2026-08-18 13:45:33,HYDRO GENERATION,35029,2026-08-18 14:36:05
2026-08-18 13:49:33,THERMAL GENERATION,166639,2026-08-18 14:36:05
2026-08-18 13:49:33,SOLAR GENERATION,0,2026-08-18 14:36:05
2026-08-18 13:49:33,WIND GENERATION,28317,2026-08-18 14:36:05
2026-08-18 13:49:33,GAS GENERATION,3003,2026-08-18 14:36:05
2026-08-18 13:49:33,NUCLEAR GENERATION,4965,2026-08-18 14:36:05
2026-08-18 13:49:33,HYDRO GENERATION,35271,2026-08-18 14:36:05
2026-08-18 13:53:33,GAS GENERATION,3009,2026-08-18 14:36:05
2026-08-18 13:53:33,WIND GENERATION,28257,2026-08-18 14:36:05
2026-08-18 13:53:33,NUCLEAR GENERATION,4960,2026-08-18 14:36:05
2026-08-18 13:53:33,THERMAL GENERATION,167206,2026-08-18 14:36:05
2026-08-18 13:53:33,SOLAR GENERATION,0,2026-08-18 14:36:05
2026-08-18 13:53:33,HYDRO GENERATION,36245,2026-08-18 14:36:05
2026-08-18 13:57:33,THERMAL GENERATION,167573,2026-08-18 14:36:05
2026-08-18 13:57:33,GAS GENERATION,3029,2026-08-18 14:36:05
2026-08-18 13:57:33,WIND GENERATION,28215,2026-08-18 14:36:05
2026-08-18 13:57:33,SOLAR GENERATION,0,2026-08-18 14:36:05
2026-08-18 13:57:33,NUCLEAR GENERATION,4962,2026-08-18 14:36:05
2026-08-18 13:57:33,HYDRO GENERATION,36585,2026-08-18 14:36:05
2026-08-18 14:01:33,GAS GENERATION,3035,2026-08-18 14:36:05
2026-08-18 14:01:33,HYDRO GENERATION,36662,2026-08-18 14:36:05
2026-08-18 14:01:33,NUCLEAR GENERATION,4961,2026-08-18 14:36:05
2026-08-18 14:01:33,WIND GENERATION,28180,2026-08-18 14:36:05
2026-08-18 14:01:33,THERMAL GENERATION,167880,2026-08-18 14:36:05
2026-08-18 14:01:33,SOLAR GENERATION,0,2026-08-18 14:36:05
2026-08-18 14:05:33,SOLAR GENERATION,0,2026-08-18 14:36:05
2026-08-18 14:05:33,HYDRO GENERATION,36797,2026-08-18 14:36:05
2026-08-18 14:05:33,THERMAL GENERATION,167878,2026-08-18 14:36:05
2026-08-18 14:05:33,NUCLEAR GENERATION,4961,2026-08-18 14:36:05
2026-08-18 14:05:33,WIND GENERATION,28072,2026-08-18 14:36:05
2026-08-18 14:05:33,GAS GENERATION,3047,2026-08-18 14:36:05
2026-08-18 14:09:33,WIND GENERATION,28024,2026-08-18 14:36:05
2026-08-18 14:09:33,THERMAL GENERATION,167861,2026-08-18 14:36:05
2026-08-18 14:09:33,GAS GENERATION,3062,2026-08-18 14:36:05
2026-08-18 14:09:33,NUCLEAR GENERATION,4954,2026-08-18 14:36:05
2026-08-18 14:09:33,SOLAR GENERATION,0,2026-08-18 14:36:05
2026-08-18 14:09:33,HYDRO GENERATION,37014,2026-08-18 14:36:05
2026-08-18 14:13:33,NUCLEAR GENERATION,4973,2026-08-18 14:36:05
2026-08-18 14:13:33,GAS GENERATION,3088,2026-08-18 14:36:05
2026-08-18 14:13:33,HYDRO GENERATION,37115,2026-08-18 14:36:05
2026-08-18 14:13:33,THERMAL GENERATION,167920,2026-08-18 14:36:05
2026-08-18 14:13:33,SOLAR GENERATION,0,2026-08-18 14:36:05
